idx,name,y_true,y_predict
1198,libfonts,应用,应用
1199,libformula,应用,应用
1200,libfprint,应用,应用
1201,libfreehand,应用,应用
1202,libgcrypt,核心,核心
1203,libgdata,应用,应用
1204,libgdither,应用,核心
1205,libgee,应用,应用
1206,libgexiv2,应用,应用
1207,libgit2,应用,核心
1208,libgit2-glib,应用,应用
1209,libglvnd,应用,核心
1210,libgnomekbd,应用,应用
1211,libgovirt,应用,应用
1212,libgpg-error,核心,核心
1213,libgphoto2,应用,应用
1214,libgpod,应用,应用
1215,libgsf,应用,应用
1216,libgtop2,应用,应用
1217,libgudev,系统,应用
1218,libguestfs,系统,应用
1219,libguestfs-winsupport,系统,核心
1220,libgusb,系统,应用
1221,libgweather,应用,应用
1222,libgxim,应用,应用
1223,libgxps,应用,应用
1224,libhangul,应用,系统
1225,libhbaapi,应用,系统
1226,libhbalinux,应用,系统
1227,libhugetlbfs,系统,系统
1228,libical,应用,核心
1229,libICE,应用,系统
1230,libid3tag,应用,核心
1231,libIDL,应用,应用
1232,libidn,系统,系统
1233,libidn2,核心,系统
1234,libiec61883,系统,核心
1235,libieee1284,系统,系统
1236,libijs,应用,应用
1237,libimobiledevice,应用,核心
1238,libindicator,应用,应用
1239,libinput,系统,系统
1240,libipt,系统,系统
1241,libiptcdata,应用,核心
1242,libiscsi,系统,系统
1243,libisoburn,系统,核心
1244,libisofs,应用,核心
1245,libjpeg-turbo,应用,核心
1246,libkcapi,系统,系统
1247,libkeepalive,应用,系统
1248,libkkc,应用,应用
1249,libkkc-data,应用,核心
1250,libksba,系统,核心
1251,liblangtag,应用,应用
1252,liblayout,应用,应用
1253,libldb,系统,系统
1254,libloader,应用,应用
1255,liblockfile,应用,系统
